CD_SETOR,AREA_KM2,NM_MUN,geometry,area,censitario,trabalhados,nao_trabalhados,im_aegypti,im_albopictus,focal,perifocal,nebulizacao,mecanico,alternativo,tratamento_imoveis,nao_trabalhados_ratio,incidencia_aedes
354980505000056,0.062402,São José do Rio Preto,"POLYGON ((-49.3846938839999 -20.80111722, -49.3853825589999 -20.8017743369999, -49.38609322 -20.802434228, -49.386780113 -20.803080785, -49.387459876 -20.802423119, -49.3881634059999 -20.8017787809999, -49.387462253 -20.801132218, -49.386770606 -20.8004767649999, -49.3860771769999 -20.799819643, -49.3853784 -20.800463989, -49.3846938839999 -20.80111722))",,,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0
354980505000057,0.062081,São José do Rio Preto,"POLYGON ((-49.386737925 -20.799161962, -49.3860771769999 -20.799819643, -49.386770606 -20.8004767649999, -49.387462253 -20.801132218, -49.3881634059999 -20.8017787809999, -49.3888526759999 -20.801112221, -49.389527685 -20.8004812089999, -49.388831285 -20.7998301969999, -49.388130131 -20.7991791819999, -49.3874367019999 -20.798535385, -49.386737925 -20.799161962))",,,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0
354980505000058,0.061456,São José do Rio Preto,"POLYGON ((-49.3833195029999 -20.799823531, -49.383992136 -20.800461212, -49.3846938839999 -20.80111722, -49.3853784 -20.800463989, -49.3860771769999 -20.799819643, -49.386737925 -20.799161962, -49.386064699 -20.798519276, -49.385377806 -20.7978815869999, -49.3846885359999 -20.798521498, -49.384013527 -20.7991791819999, -49.3833195029999 -20.799823531))",8,354980505000058,25.0,19.0,0.0,0,0,0,0,0,0,0.5681818181818182,0.4318181818181818,0.0
354980505000059,0.061606,São José do Rio Preto,"POLYGON ((-49.38331475 -20.7972150099999, -49.382611219 -20.7978771429999, -49.381964731 -20.798525942, -49.38265662 -20.799186773, -49.3833195029999 -20.799823531, -49.384013527 -20.7991791819999, -49.3846885359999 -20.798521498, -49.385377806 -20.7978815869999, -49.384676101 -20.797230284, -49.383994512 -20.7965750939999, -49.38331475 -20.7972150099999))",,,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0
354980505000061,0.119611,São José do Rio Preto,"POLYGON ((-49.377814754 -20.795863192, -49.3778225629999 -20.795897606, -49.377909425 -20.796240827, -49.377995025 -20.796529633, -49.378007259 -20.796570908, -49.3780188699999 -20.7966100799999, -49.378939196 -20.799715126, -49.3790258729999 -20.800007563, -49.379146926 -20.799894422, -49.379180888 -20.7998626799999, -49.3798838499999 -20.7992069549999, -49.3805790599999 -20.7985414959999, -49.3812671429999 -20.797878254, -49.3805897569999 -20.797227231, -49.3808153959999 -20.797012246, -49.381264766 -20.796587315, -49.380558859 -20.795954061, -49.379876719 -20.7952719219999, -49.379147044 -20.794629775, -49.378467281 -20.795283033, -49.377940822 -20.795750754, -49.377907975 -20.795780049, -49.377814754 -20.795863192))",,,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0
354980505000062,0.219514,São José do Rio Preto,"POLYGON ((-49.362079759 -20.8083859189999, -49.362064365 -20.808511611, -49.362060415 -20.8085514159999, -49.3617371719999 -20.8102266139999, -49.3616915769999 -20.8104661899999, -49.3620615689999 -20.810478458, -49.3624501419999 -20.810514327, -49.362816349 -20.8105697889999, -49.363206482 -20.810636819, -49.3633056419999 -20.81065548, -49.363285898 -20.81085258, -49.3632820129999 -20.8108913629999, -49.363198766 -20.8117223899999, -49.363183293 -20.8119707119999, -49.363129592 -20.8121502349999, -49.3628541309999 -20.8126621719999, -49.363106188 -20.812765397, -49.363334848 -20.8127868129999, -49.3638000949999 -20.812813247, -49.363429315 -20.813619721, -49.3632356059999 -20.8140807199999, -49.363149514 -20.814267588, -49.362864827 -20.814864971, -49.363050217 -20.814922735, -49.3631833169999 -20.8148494189999, -49.363451895 -20.8147250059999, -49.364381599 -20.8142820739999, -49.3648474459999 -20.814297745, -49.3648989869999 -20.813843935, -49.364988491 -20.8129021149999, -49.365064548 -20.8124044539999, -49.3651097069999 -20.81190457, -49.3651798229999 -20.8112480529999, -49.365184526 -20.811208235, -49.3652067049999 -20.8110204389999, -49.367101447 -20.811383829, -49.367242394 -20.8114078789999, -49.367282248 -20.8114146789999, -49.3673214579999 -20.8114212529999, -49.36740745 -20.811435671, -49.3677032529999 -20.811457979, -49.367760683 -20.8114584639999, -49.367816752 -20.8114589369999, -49.367823976 -20.8114047349999, -49.3678370549999 -20.8113066, -49.367840728 -20.811179852, -49.367842125 -20.8111234049999, -49.367825254 -20.810965653, -49.367737457 -20.810284388, -49.3676736309999 -20.809938313, -49.367637143 -20.8097322359999, -49.367620581 -20.8096579209999, -49.367574206 -20.809555739, -49.367517893 -20.809428786, -49.367517893 -20.80929564, -49.367578212 -20.8091344269999, -49.367595348 -20.809088629, -49.367610762 -20.8090474329999, -49.367570708 -20.8090403379999, -49.36749007 -20.8090260549999, -49.367402323 -20.809057557, -49.36735952 -20.80911852, -49.367314877 -20.80916049, -49.367247591 -20.809182146, -49.367187079 -20.809205537, -49.367143649 -20.8092208049999, -49.367115417 -20.8092137319999, -49.367065415 -20.809191362, -49.367023392 -20.8091818939999, -49.366984685 -20.809199739, -49.3669489649999 -20.8092216809999, -49.3669010039999 -20.8092226979999, -49.3664734929999 -20.8092247879999, -49.366411049 -20.809245104, -49.3662569479999 -20.809235174, -49.366133283 -20.80920871, -49.366098563 -20.80922356, -49.365816574 -20.8091753579999, -49.3657529239999 -20.809153242, -49.365598543 -20.809068017, -49.3655528789999 -20.809051622, -49.3654247659999 -20.8089499349999, -49.3653909929999 -20.808948459, -49.3652566069999 -20.808866527, -49.365210867 -20.8088678729999, -49.36513109 -20.808812899, -49.365076852 -20.808789319, -49.364994278 -20.808788501, -49.3649175969999 -20.80878043, -49.3648651949999 -20.8087522769999, -49.364761111 -20.8087594799999, -49.3647158049999 -20.8087239279999, -49.3643888399999 -20.8086454649999, -49.3642996089999 -20.808644778, -49.364278472 -20.808620995, -49.364168278 -20.8086001629999, -49.364091597 -20.808569221, -49.363951726 -20.8085191399999, -49.363792696 -20.808498905, -49.3635748899999 -20.808493578, -49.363535897 -20.8084576369999, -49.3632721619999 -20.8084415709999, -49.3630683549999 -20.808397317, -49.362648115 -20.80836743, -49.3626044059999 -20.8083854999999, -49.362482303 -20.8083663359999, -49.362312913 -20.808375736, -49.362079759 -20.8083859189999))",11,354980505000062,1.0,0.0,0.0,0,0,0,0,0,0,1.0,0.0,0.0
354980505000065,0.108116,São José do Rio Preto,"POLYGON ((-49.362732915 -20.818496243, -49.363455965 -20.818755949, -49.3641637439999 -20.8190249859999, -49.3648815349999 -20.819273806, -49.366079253 -20.819716534, -49.366091323 -20.8187295119999, -49.3661531189999 -20.817780882, -49.36623393 -20.817138831, -49.366394364 -20.8166289649999, -49.365857209 -20.816544543, -49.365205967 -20.816477893, -49.364445394 -20.8163845839999, -49.363680067 -20.8163223779999, -49.363413866 -20.8163134919999, -49.3631726209999 -20.816692282, -49.3625926839999 -20.8174587459999, -49.362022086 -20.818236366, -49.362732915 -20.818496243))",,,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0
354980505000066,0.088017,São José do Rio Preto,"POLYGON ((-49.366394364 -20.8166289649999, -49.36623393 -20.817138831, -49.3661531189999 -20.817780882, -49.366091323 -20.8187295119999, -49.366079253 -20.819716534, -49.3667544479999 -20.8199358419999, -49.367663571 -20.820292407, -49.368015336 -20.8194348719999, -49.368358783 -20.8185984369999, -49.368758084 -20.817447638, -49.369084893 -20.8166156349999, -49.3688879809999 -20.8166016559999, -49.36870936 -20.8165889749999, -49.3681104079999 -20.816686728, -49.3678988729999 -20.8167178309999, -49.36702659 -20.8166911709999, -49.366394364 -20.8166289649999))",,,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0
354980505000067,0.142384,São José do Rio Preto,"POLYGON ((-49.367663571 -20.820292407, -49.3683647249999 -20.820539003, -49.3687164899999 -20.819699242, -49.369428339 -20.8199447289999, -49.37025784 -20.8202535299999, -49.3711705279999 -20.82060454, -49.3712703539999 -20.82035128, -49.371653017 -20.819469307, -49.372263839 -20.818014164, -49.372420174 -20.817773181, -49.372496024 -20.8177115249999, -49.3725515579999 -20.8177143309999, -49.372603779 -20.817695245, -49.372631107 -20.817659616, -49.372637111 -20.817621737, -49.372631107 -20.8175810509999, -49.372616098 -20.8175529929999, -49.372578575 -20.817517919, -49.3725329229999 -20.817495472, -49.3720496019999 -20.817062247, -49.371892131 -20.816941613, -49.37179108 -20.816925489, -49.370772415 -20.8168022529999, -49.370045117 -20.8167133869999, -49.3698594759999 -20.816696314, -49.369084893 -20.8166156349999, -49.368758084 -20.817447638, -49.368358783 -20.8185984369999, -49.368015336 -20.8194348719999, -49.367663571 -20.820292407))",11,354980505000067,26.0,22.0,0.0,0,0,0,0,0,0,0.5416666666666666,0.4583333333333333,0.0
354980505000068,0.098887,São José do Rio Preto,"POLYGON ((-49.367663571 -20.820292407, -49.3667544479999 -20.8199358419999, -49.366079253 -20.819716534, -49.3661388579999 -20.8207378349999, -49.366393175 -20.820811147, -49.3672832839999 -20.821141052, -49.367984438 -20.8213965319999, -49.368710548 -20.821655345, -49.3683492759999 -20.822499539, -49.369159762 -20.822803891, -49.370077204 -20.8231282369999, -49.370447983 -20.822292934, -49.370538301 -20.8220885499999, -49.3708045019999 -20.8214354099999, -49.370909081 -20.821226582, -49.3711705279999 -20.82060454, -49.37025784 -20.8202535299999, -49.369428339 -20.8199447289999, -49.3687164899999 -20.819699242, -49.3683647249999 -20.820539003, -49.367663571 -20.820292407))",11,354980505000068,76.0,51.0,0.0,0,1,0,0,3,0,0.5984251968503937,0.4015748031496063,0.0
354980505000070,0.173729,São José do Rio Preto,"POLYGON ((-49.3711705279999 -20.82060454, -49.370909081 -20.821226582, -49.3708045019999 -20.8214354099999, -49.370538301 -20.8220885499999, -49.370447983 -20.822292934, -49.370077204 -20.8231282369999, -49.369806249 -20.823772484, -49.369719081 -20.823958648, -49.369920995 -20.8239030619999, -49.370050721 -20.824239125, -49.370075399 -20.8243091309999, -49.37011203 -20.824297617, -49.370552502 -20.824156736, -49.370758364 -20.8240987619999, -49.3715701259999 -20.823913417, -49.371900175 -20.8238477969999, -49.3723404479999 -20.823766474, -49.3729326169999 -20.8236979069999, -49.3735514639999 -20.823638382, -49.3737717769999 -20.82362324, -49.3737737509999 -20.8235995269999, -49.373777043 -20.8235599829999, -49.373780311 -20.823518651, -49.373804375 -20.823214306, -49.3738075799999 -20.8231737789999, -49.37386965 -20.8224138169999, -49.373954156 -20.8214851079999, -49.3729685719999 -20.82142097, -49.373073151 -20.8205145659999, -49.3731444539999 -20.8197592249999, -49.373338987 -20.819584816, -49.3740761569999 -20.8189239029999, -49.373365496 -20.818264084, -49.3727511819999 -20.8176932869999, -49.372631107 -20.817659616, -49.372603779 -20.817695245, -49.3725515579999 -20.8177143309999, -49.372496024 -20.8177115249999, -49.372420174 -20.817773181, -49.372263839 -20.818014164, -49.371653017 -20.819469307, -49.3712703539999 -20.82035128, -49.3711705279999 -20.82060454))",,,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0
354980505000071,0.089488,São José do Rio Preto,"POLYGON ((-49.3740761569999 -20.8189239029999, -49.373338987 -20.819584816, -49.3731444539999 -20.8197592249999, -49.373073151 -20.8205145659999, -49.3729685719999 -20.82142097, -49.373954156 -20.8214851079999, -49.37386965 -20.8224138169999, -49.3738075799999 -20.8231737789999, -49.373804375 -20.823214306, -49.373780311 -20.823518651, -49.373777043 -20.8235599829999, -49.3737737509999 -20.8235995269999, -49.3737717769999 -20.82362324, -49.3741604809999 -20.823599918, -49.3743466939999 -20.8235987489999, -49.3743878769999 -20.8235984909999, -49.374407457 -20.8235220139999, -49.374498038 -20.823168225, -49.3746965 -20.8224873199999, -49.374860499 -20.822023014, -49.374981861 -20.821595776, -49.375214641 -20.820878905, -49.375453192 -20.8201952489999, -49.375552145 -20.8198214299999, -49.375768433 -20.819170502, -49.3754616649999 -20.81891612, -49.37475592 -20.8182751919999, -49.3740761569999 -20.8189239029999))",,,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0
354980505000072,0.078674,São José do Rio Preto,"POLYGON ((-49.375453192 -20.8201952489999, -49.375214641 -20.820878905, -49.374981861 -20.821595776, -49.374860499 -20.822023014, -49.3746965 -20.8224873199999, -49.374498038 -20.823168225, -49.374407457 -20.8235220139999, -49.3743878769999 -20.8235984909999, -49.3744295 -20.823597836, -49.3760390699999 -20.8235725179999, -49.376098715 -20.823571579, -49.376177234 -20.823498179, -49.376568224 -20.82313268, -49.377114142 -20.82262242, -49.377801736 -20.821964169, -49.377445322 -20.821633004, -49.3770542779999 -20.821278789, -49.376367385 -20.8206278669999, -49.3756828689999 -20.819970277, -49.375453192 -20.8201952489999))",,,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0
354980505000073,0.194978,São José do Rio Preto,"POLYGON ((-49.388494969 -20.820962215, -49.389162848 -20.8216086919999, -49.389868755 -20.822255167, -49.390486219 -20.82283394, -49.390601752 -20.822941423, -49.3906438889999 -20.822981141, -49.390940798 -20.823260998, -49.3910243779999 -20.8233397779999, -49.39105983 -20.8233731939999, -49.3929314879999 -20.823352266, -49.3929785509999 -20.82335174, -49.393026017 -20.8233513169999, -49.393986304 -20.8233427599999, -49.394627215 -20.8233645399999, -49.3946706419999 -20.823366016, -49.394714564 -20.823367458, -49.395647797 -20.823398109, -49.395601031 -20.823353448, -49.3955561559999 -20.823310593, -49.395511622 -20.823267029, -49.395191288 -20.822953674, -49.395145724 -20.8229091009999, -49.3948029759999 -20.822575071, -49.393284206 -20.821168821, -49.393548918 -20.8209247849999, -49.393956336 -20.820549189, -49.3943252409999 -20.820209098, -49.3939235629999 -20.819940285, -49.3936217099999 -20.8197336769999, -49.392984252 -20.81931895, -49.392164737 -20.820109126, -49.391760682 -20.820469024, -49.391107064 -20.819840314, -49.390391649 -20.8191760559999, -49.3897213939999 -20.8198025469999, -49.389169978 -20.820313513, -49.388494969 -20.820962215))",,,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0
354980505000075,0.206755,São José do Rio Preto,"POLYGON ((-49.395208219 -20.816146868, -49.394697209 -20.816833356, -49.394509442 -20.817135499, -49.394433385 -20.8172673939999, -49.394859869 -20.817575334, -49.395453029 -20.818002753, -49.3957506259999 -20.8182453429999, -49.396053169 -20.818591773, -49.396137704 -20.8185081089999, -49.396214791 -20.8184318159999, -49.3969527849999 -20.817702014, -49.397653939 -20.817086623, -49.3983360779999 -20.816440126, -49.3990039569999 -20.815798069, -49.3994175189999 -20.8161713059999, -49.39981682 -20.816531213, -49.4005227279999 -20.8159113729999, -49.4014805749999 -20.8150293739999, -49.400981448 -20.814700568, -49.400491829 -20.81438509, -49.400016471 -20.8140651689999, -49.398602893 -20.813141131, -49.3984424659999 -20.813036262, -49.3977881819999 -20.812561525, -49.397461419 -20.813085405, -49.3969266399999 -20.813887434, -49.396353833 -20.814636139, -49.395776273 -20.815407057, -49.395208219 -20.816146868))",8,354980505000075,71.0,21.0,0.0,0,0,0,0,18,0,0.7717391304347826,0.22826086956521738,0.0
354980505000076,0.180112,São José do Rio Preto,"POLYGON ((-49.396053169 -20.818591773, -49.396260941 -20.8188093219999, -49.397065437 -20.8194238039999, -49.3975814469999 -20.819926956, -49.398331352 -20.820654874, -49.3992689689999 -20.82164646, -49.399377053 -20.821544941, -49.399478127 -20.821450961, -49.4002327589999 -20.820736724, -49.400917275 -20.821385425, -49.4016041679999 -20.8207256159999, -49.402286308 -20.820105794, -49.401597038 -20.819439315, -49.4009125219999 -20.8187950499999, -49.399904761 -20.8178575279999, -49.3991536949999 -20.817204369, -49.3987258719999 -20.8168222479999, -49.3983360779999 -20.816440126, -49.397653939 -20.817086623, -49.3969527849999 -20.817702014, -49.396214791 -20.8184318159999, -49.396137704 -20.8185081089999, -49.396053169 -20.818591773))",8,354980505000076,62.0,9.0,0.0,0,0,0,0,2,0,0.8732394366197183,0.1267605633802817,0.0
354980505000079,0.081937,São José do Rio Preto,"POLYGON ((-49.392289518 -20.8030718979999, -49.3929906719999 -20.803722896, -49.393663304 -20.804365004, -49.3943478209999 -20.8037029, -49.395044221 -20.804353895, -49.395728737 -20.80502044, -49.39643702 -20.8043627829999, -49.3971025229999 -20.8037362269999, -49.3964132529999 -20.8030652329999, -49.395721607 -20.802423119, -49.39503709 -20.8030585669999, -49.3943501969999 -20.8024075659999, -49.393649044 -20.801787668, -49.392993049 -20.8024320059999, -49.392289518 -20.8030718979999))",,,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0
354980505000080,0.092285,São José do Rio Preto,"POLYGON ((-49.389527685 -20.8004812089999, -49.390219332 -20.8011233309999, -49.3909014709999 -20.8017743369999, -49.391612132 -20.8024253409999, -49.392289518 -20.8030718979999, -49.392993049 -20.8024320059999, -49.393649044 -20.801787668, -49.3943240529999 -20.801138884, -49.393665681 -20.800478987, -49.392981165 -20.8011233309999, -49.3922847649999 -20.8004945399999, -49.3915931179999 -20.7998390839999, -49.390896718 -20.799192513, -49.390239605 -20.7998102719999, -49.389527685 -20.8004812089999))",,,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0
354980505000081,0.072375,São José do Rio Preto,"POLYGON ((-49.3874367019999 -20.798535385, -49.388130131 -20.7991791819999, -49.388831285 -20.7998301969999, -49.389527685 -20.8004812089999, -49.390239605 -20.7998102719999, -49.390896718 -20.799192513, -49.39019081 -20.7985237199999, -49.389499164 -20.7978815869999, -49.39018368 -20.7972150099999, -49.3894997579999 -20.796575649, -49.388815242 -20.7972200099999, -49.3881307249999 -20.7978865869999, -49.3874367019999 -20.798535385))",8,354980505000081,20.0,12.0,0.0,0,0,0,0,1,0,0.625,0.375,0.0
354980505000082,0.072523,São José do Rio Preto,"POLYGON ((-49.384674275 -20.7959085109999, -49.383994512 -20.7965750939999, -49.384676101 -20.797230284, -49.385377806 -20.7978815869999, -49.386064699 -20.798519276, -49.386737925 -20.799161962, -49.3874367019999 -20.798535385, -49.3867539679999 -20.7978838089999, -49.3874337309999 -20.7972261199999, -49.3867658519999 -20.796566206, -49.3864521159999 -20.796268466, -49.386057407 -20.795930879, -49.3853540379999 -20.795277477, -49.384674275 -20.7959085109999))",,,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0
