area,censitario,mes,trabalhados,im_aegypti,ip_aegypti,rec_aegypti,ib_aegypti,im_albopictus,ip_albopictus,rec_albopictus,ib_albopictus,tipo,lat,lng,id_grupo_rec,trab,rec_ex,rec_ag,rec_lv,lv_aeg,lv_alb,rec_aeg,rec_alb,atividade,ex,qt,ntrab,cob(t),cob(v),id_atividade,pos_aeg,pos_alb,focal,peri,nebul,mec,alt,grupo,imoveis,existentes,com_agua,com_larvas,com_aegypti,com_albopictus,larvas_aegypti,larvas_albopictus,trab_ini,fech_ini,pend_ini,trab_rec,pend_fim,trab_dem,tipo_trab,fech,desoc,temp,parc,rec,total
11,354990405000467,10,20,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,354990405000468,10,20,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,354990405000469,10,40,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,354990405000470,10,20,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,354990405000471,10,20,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,354990405000472,10,21,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,354990405000473,10,20,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,354990405000852,10,20,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,354990405000853,10,20,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,354990405000854,10,39,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,354990405000114,7,20,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,354990405000161,7,20,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,354990405000162,7,21,1,4.76,1,4.76,1,4.76,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,354990405000204,7,20,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,354990405000205,7,20,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,354990405000206,7,21,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,354990405000207,7,21,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,354990405000210,7,21,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,354990405000211,7,20,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,354990405000212,7,20,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,354990405000271,7,20,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,354990405000272,7,20,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,354990405000273,7,20,1,5.00,1,5.00,1,5.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,354990405000274,7,20,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,354990405000275,7,20,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,354990405000401,7,20,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,354990405000632,7,20,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,354990405000705,7,20,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,354990405000710,7,21,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,354990405000711,7,20,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,354990405000712,7,20,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,354990405000714,7,20,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,354990405000715,7,20,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,354990405000828,7,20,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,354990405000829,7,20,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,354990405000114,10,20,1,5.00,1,5.00,1,5.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,354990405000161,10,20,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,354990405000162,10,20,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,354990405000204,10,20,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,354990405000205,10,20,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,354990405000206,10,21,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,354990405000207,10,21,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,354990405000210,10,20,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,354990405000211,10,20,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,354990405000212,10,20,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,354990405000271,10,21,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,354990405000272,10,23,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,354990405000273,10,20,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,354990405000274,10,20,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,354990405000275,10,21,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,354990405000401,10,20,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,354990405000632,10,20,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,354990405000705,10,20,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,354990405000710,10,21,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,354990405000711,10,20,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,354990405000712,10,20,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,354990405000714,10,20,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,354990405000715,10,20,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,354990405000828,10,20,1,5.00,1,5.00,1,5.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,354990405000829,10,20,2,10.00,2,10.00,2,10.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,354990405000396,7,20,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,354990405000397,7,20,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,354990405000398,7,20,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,354990405000399,7,20,1,5.00,2,10.00,1,5.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,354990405000400,7,20,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,354990405000445,7,20,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,354990405000516,7,10,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,354990405000827,7,21,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,354990405000849,7,10,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,354990405000850,7,20,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,354990405000883,7,20,1,5.00,1,5.00,1,5.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,354990405000396,10,20,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,354990405000397,10,20,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,354990405000398,10,20,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,354990405000399,10,20,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,354990405000400,10,20,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,354990405000445,10,20,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,354990405000516,10,21,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,354990405000827,10,20,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,354990405000850,10,20,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,354990405000883,10,20,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,354990405000264,7,20,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,354990405000315,7,20,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,354990405000316,7,20,1,5.00,1,5.00,1,5.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,354990405000317,7,20,1,5.00,1,5.00,1,5.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,354990405000318,7,20,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,354990405000319,7,20,1,5.00,1,5.00,1,5.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,354990405000320,7,20,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,354990405000321,7,21,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,354990405000322,7,20,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,354990405000323,7,20,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,354990405000324,7,20,1,5.00,1,5.00,1,5.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,354990405000325,7,20,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,354990405000326,7,20,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,354990405000327,7,20,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,354990405000328,7,20,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,354990405000329,7,20,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,354990405000330,7,20,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,354990405000331,7,20,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,354990405000347,7,20,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,354990405000505,7,20,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,354990405000787,7,20,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,354990405000788,7,20,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,354990405000789,7,20,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,354990405000264,10,21,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,354990405000315,10,20,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,354990405000316,10,20,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,354990405000317,10,20,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,354990405000318,10,20,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,354990405000319,10,20,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,354990405000320,10,20,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,354990405000321,10,21,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,354990405000322,10,20,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,354990405000323,10,20,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,354990405000324,10,20,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,354990405000325,10,20,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,354990405000326,10,20,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,354990405000327,10,20,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,354990405000328,10,20,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,354990405000329,10,20,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,354990405000330,10,20,1,5.00,1,5.00,1,5.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,354990405000331,10,21,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,354990405000347,10,20,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,354990405000505,10,20,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,354990405000787,10,20,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,354990405000788,10,20,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,354990405000789,10,20,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,354990410000020,1,12,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,354990410000036,1,22,4,18.18,4,18.18,4,18.18,1,4.55,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,354990410000037,1,26,1,3.85,1,3.85,1,3.85,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,354990410000054,1,21,1,4.76,1,4.76,1,4.76,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,354990410000055,1,20,3,15.00,3,15.00,3,15.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,354990410000065,1,24,1,4.17,1,4.17,1,4.17,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,354990410000066,1,22,1,4.55,1,4.55,1,4.55,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,354990410000067,1,24,1,4.17,1,4.17,1,4.17,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,354990410000068,1,23,1,4.35,1,4.35,1,4.35,1,4.35,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,354990410000080,1,21,1,4.76,1,4.76,1,4.76,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,354990410000081,1,26,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,354990410000085,1,24,0,0.00,0,0.00,0,0.00,1,4.17,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,354990410000086,1,22,1,4.55,1,4.55,1,4.55,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,354990410000089,1,24,0,0.00,0,0.00,0,0.00,1,4.17,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,354990410000090,1,28,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,354990410000091,1,20,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,354990410000092,1,20,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,354990410000093,1,26,3,11.54,6,23.08,3,11.54,2,7.69,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,354990410000119,1,23,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,354990410000120,1,20,2,10.00,2,10.00,2,10.00,1,5.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,354990410000020,7,20,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,354990410000036,7,20,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,354990410000037,7,20,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,354990410000054,7,20,1,5.00,1,5.00,1,5.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,354990410000055,7,20,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,354990410000065,7,20,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,354990410000066,7,20,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,354990410000067,7,20,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,354990410000068,7,20,2,10.00,3,15.00,2,10.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,354990410000080,7,20,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,354990410000081,7,20,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,354990410000085,7,20,0,0.00,0,0.00,0,0.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,354990410000086,7,20,2,10.00,2,10.00,2,10.00,0,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
