lat,lng,trab,nao_trab,total,tipo,focal,peri,nebul,mecanico,alternativo,agente,ordem,casa,im_aegypti,im_albopictus
-23.77103,-46.58399,1,0,1.0,2,0.0,0.0,0.0,0.0,0.0,,,,,
-23.77098,-46.58392,1,0,1.0,2,0.0,0.0,0.0,0.0,0.0,,,,,
-23.77094,-46.58399,1,0,1.0,2,0.0,0.0,0.0,0.0,0.0,,,,,
-23.77104,-46.58257,1,0,1.0,2,0.0,0.0,0.0,0.0,0.0,,,,,
-23.7713,-46.58232,1,0,1.0,2,0.0,0.0,0.0,0.0,0.0,,,,,
-23.77129,-46.58233,1,1,2.0,2,0.0,0.0,0.0,0.0,0.0,,,,,
-23.77178,-46.58321,1,0,1.0,2,0.0,0.0,0.0,0.0,0.0,,,,,
-23.77154,-46.58356,2,0,2.0,2,0.0,0.0,0.0,0.0,0.0,,,,,
-23.77165,-46.58361,1,0,1.0,2,0.0,0.0,0.0,0.0,0.0,,,,,
-23.77181,-46.58159,1,0,1.0,2,0.0,0.0,0.0,0.0,0.0,,,,,
-23.77174,-46.58204,1,0,1.0,2,0.0,0.0,0.0,0.0,0.0,,,,,
-23.77239,-46.58065,1,0,1.0,2,0.0,0.0,0.0,0.0,0.0,,,,,
-23.7728,-46.57664,2,0,2.0,2,0.0,0.0,0.0,0.0,0.0,,,,,
-23.77316,-46.57428,6,0,6.0,2,0.0,0.0,0.0,0.0,0.0,,,,,
-23.76973,-46.57598,1,0,1.0,2,0.0,0.0,0.0,0.0,0.0,,,,,
-23.76974,-46.57598,1,0,1.0,2,0.0,0.0,0.0,0.0,0.0,,,,,
-23.77125,-46.57741,1,0,1.0,2,0.0,0.0,0.0,0.0,0.0,,,,,
-23.76923,-46.57744,1,0,1.0,2,0.0,0.0,0.0,0.0,0.0,,,,,
-23.76583,-46.57704,1,0,1.0,2,0.0,0.0,0.0,0.0,0.0,,,,,
-23.82597,-46.55322,2,0,2.0,2,0.0,0.0,0.0,0.0,0.0,,,,,
-23.71328,-46.52412,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,1.0,1158,,
-23.713,-46.52416,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,5.0,1160,,
-23.713,-46.52416,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,6.0,1161,,
-23.713,-46.52413,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,11.0,1164,,
-23.713,-46.52413,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,10.0,1407,,
-23.713,-46.52413,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,9.0,1622,,
-23.713,-46.52412,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,7.0,1626,,
-23.71309,-46.52416,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,2.0,1157,,
-23.71309,-46.52416,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,4.0,1159,,
-23.71309,-46.52416,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,3.0,1630,,
-23.71303,-46.52412,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,8.0,1622,,
-23.713,-46.52421,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,12.0,1166,,
-23.71292,-46.52648,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,1.0,19,,
-23.71242,-46.52555,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,3.0,1675,,
-23.71266,-46.52583,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,2.0,44,,
-23.71285,-46.5253,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,1.0,1248,,
-23.71278,-46.52518,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,2.0,148,,
-23.71276,-46.52494,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,3.0,1095,,
-23.71276,-46.52494,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,4.0,1095,,
-23.71254,-46.5251,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,2.0,1278,,
-23.71254,-46.52503,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,1.0,7,,
-23.71255,-46.52507,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,3.0,1102,,
-23.71255,-46.52507,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,4.0,1102_casa_2,,
-23.71255,-46.52507,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,7.0,20,,
-23.71255,-46.52507,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,6.0,22,,
-23.71255,-46.52507,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,5.0,24,,
-23.71259,-46.52507,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,8.0,1263,,
-23.71262,-46.52509,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,10.0,261,,
-23.71265,-46.52506,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,11.0,2,,
-23.71265,-46.52506,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,12.0,261_casa_2,,
-23.71263,-46.52509,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,9.0,1262,,
-23.71262,-46.525,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,6.0,608,,
-23.71261,-46.52501,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,7.0,613,,
-23.71261,-46.52501,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,8.0,613,,
-23.71262,-46.52501,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,5.0,608,,
-23.71249,-46.5249,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,9.0,603,,
-23.71194,-46.52482,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,6.0,64,,
-23.71198,-46.52488,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,4.0,64,,
-23.71198,-46.52488,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,5.0,64_cs_2,,
-23.71199,-46.52489,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,3.0,45,,
-23.71196,-46.52491,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,1.0,31,,
-23.71196,-46.52491,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,2.0,56,,
-23.71222,-46.52505,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,12.0,626,,
-23.71218,-46.52512,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,15.0,434,,
-23.71218,-46.52512,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,14.0,434A,,
-23.71221,-46.52517,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,14.0,39,,
-23.71222,-46.52506,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,13.0,626,,
-23.71227,-46.52501,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,2.0,39403_cs_2,,
-23.71225,-46.52504,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,3.0,39,,
-23.71225,-46.52504,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,4.0,39cs2,,
-23.71225,-46.52504,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,5.0,39cs4,,
-23.71232,-46.52501,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,1.0,39403,,
-23.71235,-46.52494,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,10.0,16,,
-23.71234,-46.52497,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,11.0,16,,
-23.71229,-46.52539,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,4.0,36,,
-23.71224,-46.5252,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,12.0,07,,
-23.71224,-46.5252,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,13.0,07_casa_02,,
-23.71224,-46.5252,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,10.0,39433,,
-23.71224,-46.5252,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,11.0,39433_casa_02,,
-23.71222,-46.52529,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,5.0,354,,
-23.71221,-46.52521,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,6.0,11,,
-23.71221,-46.52521,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,7.0,11_casa_02,,
-23.71221,-46.52521,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,8.0,11_casa_03,,
-23.71222,-46.5252,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,9.0,356,,
-23.71206,-46.52535,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,19.0,23,,
-23.71209,-46.52535,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,18.0,624,,
-23.71212,-46.5252,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,6.0,434,,
-23.71212,-46.5252,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,7.0,434A,,
-23.71212,-46.52524,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,16.0,625,,
-23.71212,-46.52525,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,17.0,625,,
-23.71217,-46.52496,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,15.0,72_casa_2,,
-23.71216,-46.52496,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,17.0,76_casa_3,,
-23.71215,-46.52498,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,16.0,72_casa_3,,
-23.71216,-46.52498,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,10.0,60,,
-23.71213,-46.52499,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,8.0,360,,
-23.71213,-46.52499,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,9.0,56,,
-23.71213,-46.52499,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,7.0,67,,
-23.71213,-46.52497,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,12.0,64_casa_2,,
-23.71214,-46.52498,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,13.0,68,,
-23.71214,-46.52498,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,14.0,72,,
-23.71212,-46.525,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,6.0,1675,,
-23.71212,-46.525,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,18.0,76,,
-23.71212,-46.525,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,19.0,76_casa_2,,
-23.71212,-46.52502,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,2.0,39423,,
-23.71213,-46.52503,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,20.0,80,,
-23.7121,-46.52505,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,3.0,356,,
-23.71211,-46.52497,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,1.0,39,,
-23.71206,-46.52503,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,11.0,64,,
-23.712,-46.52518,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,4.0,358,,
-23.71203,-46.5251,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,5.0,36,,
-23.71198,-46.5251,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,6.0,7,,
-23.71204,-46.52526,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,8.0,624,,
-23.71182,-46.52521,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,4.0,8,,
-23.71182,-46.52523,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,3.0,4,,
-23.71186,-46.52521,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,8.0,425,,
-23.7119,-46.52514,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,5.0,9,,
-23.7119,-46.52515,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,9.0,43,,
-23.71188,-46.5251,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,10.0,51,,
-23.71184,-46.52514,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,6.0,1533,,
-23.71184,-46.52514,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,7.0,31,,
-23.71182,-46.52517,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,4.0,11,,
-23.71182,-46.52517,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,2.0,4,,
-23.71182,-46.52517,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,1.0,N/I,,
-23.71182,-46.52517,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,3.0,N/I,,
-23.71174,-46.52527,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,11.0,sn,,
-23.71176,-46.5252,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,5.0,436,,
-23.71178,-46.52538,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,2.0,16,,
-23.7118,-46.52539,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,20.0,402A,,
-23.71177,-46.5254,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,1.0,qq,,
-23.71166,-46.52537,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,4.0,354,,
-23.71168,-46.52539,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,9.0,402,,
-23.71165,-46.52533,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,5.0,39403,,
-23.71165,-46.52533,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,4.0,39403_A,,
-23.71163,-46.52528,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,12.0,419,,
-23.71163,-46.52524,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,7.0,39404,,
-23.71165,-46.52524,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,6.0,39403_B,,
-23.71153,-46.52523,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,14.0,47,,
-23.71155,-46.52524,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,13.0,44,,
-23.71156,-46.52524,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,15.0,08,,
-23.71156,-46.52526,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,16.0,95,,
-23.71158,-46.52518,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,17.0,95_casa_2,,
-23.71168,-46.52502,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,8.0,N/I,,
-23.71168,-46.52456,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,3.0,51,,
-23.71168,-46.52454,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,4.0,47,,
-23.7117,-46.52446,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,1.0,419,,
-23.71172,-46.52454,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,20.0,479_cs_2,,
-23.71175,-46.52462,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,19.0,479,,
-23.71179,-46.5246,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,5.0,336,,
-23.71179,-46.5246,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,6.0,45,,
-23.7118,-46.52464,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,12.0,56,,
-23.7118,-46.52464,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,11.0,60,,
-23.7118,-46.52464,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,13.0,72,,
-23.7118,-46.52464,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,15.0,72_casa_03,,
-23.7118,-46.52464,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,14.0,72casa_2,,
-23.71179,-46.52467,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,18.0,80,,
-23.71179,-46.52468,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,17.0,80,,
-23.71176,-46.52464,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,7.0,31,,
-23.71176,-46.52464,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,10.0,68,,
-23.71176,-46.52464,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,9.0,76,,
-23.71176,-46.52464,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,8.0,80,,
-23.71184,-46.52472,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,16.0,76,,
-23.71186,-46.52478,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,14.0,47,,
-23.71186,-46.52478,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,15.0,51,,
-23.71187,-46.52478,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,13.0,72,,
-23.71193,-46.52482,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,7.0,68,,
-23.71193,-46.52482,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,8.0,68_cs_2,,
-23.7119,-46.52479,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,11.0,336,,
-23.7119,-46.52479,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,9.0,68,,
-23.7119,-46.52479,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,10.0,68_cs_2,,
-23.71188,-46.52479,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,12.0,72,,
-23.7117,-46.52441,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,2.0,419_casa_2,,
-23.7113,-46.52433,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,12.0,34,,
-23.7113,-46.52433,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,11.0,36,,
-23.7113,-46.52433,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,10.0,40,,
-23.7113,-46.52433,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,9.0,44,,
-23.7113,-46.52433,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,7.0,48,,
-23.7113,-46.52433,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,8.0,48,,
-23.7113,-46.52433,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,6.0,52,,
-23.7113,-46.52433,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,5.0,56,,
-23.7113,-46.52433,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,4.0,60,,
-23.7113,-46.52433,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,3.0,64,,
-23.7113,-46.52433,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,2.0,68,,
-23.7113,-46.52433,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,1.0,72,,
-23.7113,-46.52433,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,13.0,N/I,,
-23.71124,-46.52442,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,19.0,08,,
-23.71124,-46.52442,1,0,1.0,3,0.0,0.0,0.0,0.0,0.0,UBS-PARQUE_SAO_BERNARDO_-ELZA,18.0,12,,
